row_id,target
RBT_090568,5
RBT_090569,7
RBT_090570,5
RBT_090571,5
RBT_090572,4
RBT_090573,5
RBT_090574,3
RBT_090575,7
RBT_090576,4
RBT_090577,6
RBT_090578,3
RBT_090579,5
RBT_090580,5
RBT_090581,7
RBT_090582,4
RBT_090583,5
RBT_090584,3
RBT_090585,6
RBT_090586,6
RBT_090587,7
RBT_090588,7
RBT_090589,4
RBT_090590,5
RBT_090591,5
RBT_090592,6
RBT_090593,5
RBT_090594,5
RBT_090595,3
RBT_090596,6
RBT_090597,5
RBT_090598,5
RBT_090599,5
RBT_090600,5
RBT_090601,6
RBT_090602,6
RBT_090603,5
RBT_090604,7
RBT_090605,3
RBT_090606,5
RBT_090607,1
RBT_090608,5
RBT_090609,7
RBT_090610,5
RBT_090611,5
RBT_090612,6
RBT_090613,1
RBT_090614,5
RBT_090615,5
RBT_090616,5
RBT_090617,5
RBT_090618,3
RBT_090619,5
RBT_090620,5
RBT_090621,4
RBT_090622,4
RBT_090623,6
RBT_090624,6
RBT_090625,6
RBT_090626,3
RBT_090627,6
RBT_090628,5
RBT_090629,7
RBT_090630,5
RBT_090631,3
RBT_090632,4
RBT_090633,5
RBT_090634,5
RBT_090635,6
RBT_090636,5
RBT_090637,3
RBT_090638,5
RBT_090639,6
RBT_090640,1
RBT_090641,5
RBT_090642,1
RBT_090643,6
RBT_090644,7
RBT_090645,6
RBT_090646,5
RBT_090647,6
RBT_090648,1
RBT_090649,3
RBT_090650,5
RBT_090651,6
RBT_090652,5
RBT_090653,7
RBT_090654,5
RBT_090655,5
RBT_090656,7
RBT_090657,7
RBT_090658,1
RBT_090659,5
RBT_090660,6
RBT_090661,1
RBT_090662,6
RBT_090663,5
RBT_090664,2
RBT_090665,5
RBT_090666,5
RBT_090667,5
RBT_090668,5
RBT_090669,7
RBT_090670,4
RBT_090671,7
RBT_090672,6
RBT_090673,7
RBT_090674,3
RBT_090675,5
RBT_090676,5
RBT_090677,2
RBT_090678,5
RBT_090679,6
RBT_090680,1
RBT_090681,5
RBT_090682,6
RBT_090683,5
RBT_090684,5
RBT_090685,5
RBT_090686,5
RBT_090687,2
RBT_090688,3
RBT_090689,5
RBT_090690,6
RBT_090691,4
RBT_090692,7
RBT_090693,4
RBT_090694,4
RBT_090695,5
RBT_090696,6
RBT_090697,5
RBT_090698,4
RBT_090699,5
RBT_090700,5
RBT_090701,5
RBT_090702,5
RBT_090703,5
RBT_090704,6
RBT_090705,5
RBT_090706,5
RBT_090707,1
RBT_090708,3
RBT_090709,7
RBT_090710,2
RBT_090711,5
RBT_090712,7
RBT_090713,6
RBT_090714,7
RBT_090715,7
RBT_090716,4
RBT_090717,4
RBT_090718,2
RBT_090719,3
RBT_090720,5
RBT_090721,4
RBT_090722,4
RBT_090723,5
RBT_090724,3
RBT_090725,1
RBT_090726,6
RBT_090727,6
RBT_090728,5
RBT_090729,5
RBT_090730,4
RBT_090731,4
RBT_090732,1
RBT_090733,1
RBT_090734,1
RBT_090735,5
RBT_090736,5
RBT_090737,5
RBT_090738,4
RBT_090739,3
RBT_090740,5
RBT_090741,6
RBT_090742,7
RBT_090743,4
RBT_090744,7
RBT_090745,5
RBT_090746,5
RBT_090747,6
RBT_090748,4
RBT_090749,3
RBT_090750,4
RBT_090751,5
RBT_090752,7
RBT_090753,2
RBT_090754,6
RBT_090755,1
RBT_090756,6
RBT_090757,6
RBT_090758,6
RBT_090759,7
RBT_090760,5
RBT_090761,3
RBT_090762,7
RBT_090763,3
RBT_090764,3
RBT_090765,5
RBT_090766,5
RBT_090767,2
RBT_090768,6
RBT_090769,3
RBT_090770,5
RBT_090771,5
RBT_090772,6
RBT_090773,4
RBT_090774,6
RBT_090775,5
RBT_090776,5
RBT_090777,5
RBT_090778,4
RBT_090779,1
RBT_090780,6
RBT_090781,2
RBT_090782,3
RBT_090783,6
RBT_090784,5
RBT_090785,4
RBT_090786,5
RBT_090787,2
RBT_090788,3
RBT_090789,5
RBT_090790,5
RBT_090791,5
RBT_090792,6
RBT_090793,3
RBT_090794,7
RBT_090795,6
RBT_090796,7
RBT_090797,5
RBT_090798,6
RBT_090799,7
RBT_090800,5
RBT_090801,6
RBT_090802,7
RBT_090803,4
RBT_090804,5
RBT_090805,5
RBT_090806,4
RBT_090807,4
RBT_090808,5
RBT_090809,6
RBT_090810,5
RBT_090811,6
RBT_090812,6
RBT_090813,5
RBT_090814,4
RBT_090815,3
RBT_090816,6
RBT_090817,5
RBT_090818,7
RBT_090819,4
RBT_090820,3
RBT_090821,1
RBT_090822,2
RBT_090823,4
RBT_090824,3
RBT_090825,1
RBT_090826,3
RBT_090827,6
RBT_090828,6
RBT_090829,2
RBT_090830,7
RBT_090831,3
RBT_090832,2
RBT_090833,3
RBT_090834,3
RBT_090835,5
RBT_090836,3
RBT_090837,5
RBT_090838,4
RBT_090839,4
RBT_090840,7
RBT_090841,3
RBT_090842,5
RBT_090843,4
RBT_090844,7
RBT_090845,7
RBT_090846,6
RBT_090847,6
RBT_090848,6
RBT_090849,5
RBT_090850,6
RBT_090851,5
RBT_090852,6
RBT_090853,7
RBT_090854,6
RBT_090855,7
RBT_090856,5
RBT_090857,7
RBT_090858,3
RBT_090859,1
RBT_090860,2
RBT_090861,3
RBT_090862,7
RBT_090863,6
RBT_090864,5
RBT_090865,6
RBT_090866,3
RBT_090867,2
RBT_090868,5
RBT_090869,2
RBT_090870,4
RBT_090871,6
RBT_090872,4
RBT_090873,2
RBT_090874,5
RBT_090875,5
RBT_090876,4
RBT_090877,3
RBT_090878,6
RBT_090879,2
RBT_090880,7
RBT_090881,1
RBT_090882,5
RBT_090883,3
RBT_090884,5
RBT_090885,3
RBT_090886,1
RBT_090887,6
RBT_090888,5
RBT_090889,4
RBT_090890,7
RBT_090891,3
RBT_090892,4
RBT_090893,3
RBT_090894,7
RBT_090895,5
RBT_090896,6
RBT_090897,3
RBT_090898,5
RBT_090899,5
RBT_090900,3
RBT_090901,5
RBT_090902,7
RBT_090903,7
RBT_090904,4
RBT_090905,5
RBT_090906,3
RBT_090907,7
RBT_090908,5
RBT_090909,3
RBT_090910,6
RBT_090911,5
RBT_090912,5
RBT_090913,6
RBT_090914,5
RBT_090915,5
RBT_090916,1
RBT_090917,4
RBT_090918,3
RBT_090919,6
RBT_090920,4
RBT_090921,6
RBT_090922,6
RBT_090923,6
RBT_090924,3
RBT_090925,5
RBT_090926,5
RBT_090927,4
RBT_090928,4
RBT_090929,6
RBT_090930,4
RBT_090931,4
RBT_090932,5
RBT_090933,5
RBT_090934,6
RBT_090935,1
RBT_090936,3
RBT_090937,6
RBT_090938,5
RBT_090939,6
RBT_090940,5
RBT_090941,5
RBT_090942,5
RBT_090943,7
RBT_090944,5
RBT_090945,5
RBT_090946,3
RBT_090947,1
RBT_090948,2
RBT_090949,2
RBT_090950,5
RBT_090951,6
RBT_090952,5
RBT_090953,5
RBT_090954,3
RBT_090955,7
RBT_090956,6
RBT_090957,5
RBT_090958,2
RBT_090959,6
RBT_090960,3
RBT_090961,5
RBT_090962,4
RBT_090963,6
RBT_090964,5
RBT_090965,3
RBT_090966,1
RBT_090967,3
RBT_090968,5
RBT_090969,6
RBT_090970,3
RBT_090971,4
RBT_090972,5
RBT_090973,1
RBT_090974,5
RBT_090975,2
RBT_090976,6
RBT_090977,4
RBT_090978,5
RBT_090979,5
RBT_090980,5
RBT_090981,4
RBT_090982,7
RBT_090983,4
RBT_090984,3
RBT_090985,4
RBT_090986,6
RBT_090987,5
RBT_090988,3
RBT_090989,5
RBT_090990,2
RBT_090991,5
RBT_090992,6
RBT_090993,4
RBT_090994,5
RBT_090995,6
RBT_090996,4
RBT_090997,1
RBT_090998,3
RBT_090999,7
RBT_091000,6
RBT_091001,6
RBT_091002,5
RBT_091003,4
RBT_091004,6
RBT_091005,5
RBT_091006,5
RBT_091007,5
RBT_091008,4
RBT_091009,5
RBT_091010,5
RBT_091011,3
RBT_091012,4
RBT_091013,6
RBT_091014,3
RBT_091015,6
RBT_091016,5
RBT_091017,5
RBT_091018,5
RBT_091019,5
RBT_091020,7
RBT_091021,2
RBT_091022,4
RBT_091023,5
RBT_091024,4
RBT_091025,7
RBT_091026,2
RBT_091027,4
RBT_091028,6
RBT_091029,5
RBT_091030,6
RBT_091031,5
RBT_091032,2
RBT_091033,5
RBT_091034,5
RBT_091035,1
RBT_091036,6
RBT_091037,3
RBT_091038,3
RBT_091039,5
RBT_091040,7
RBT_091041,1
RBT_091042,6
RBT_091043,6
RBT_091044,3
RBT_091045,3
RBT_091046,7
RBT_091047,3
RBT_091048,2
RBT_091049,6
RBT_091050,5
RBT_091051,4
RBT_091052,3
RBT_091053,6
RBT_091054,5
RBT_091055,4
RBT_091056,7
RBT_091057,5
RBT_091058,4
RBT_091059,6
RBT_091060,5
RBT_091061,1
RBT_091062,6
RBT_091063,2
RBT_091064,7
RBT_091065,5
RBT_091066,5
RBT_091067,7
RBT_091068,5
RBT_091069,5
RBT_091070,6
RBT_091071,5
RBT_091072,4
RBT_091073,3
RBT_091074,5
RBT_091075,5
RBT_091076,5
RBT_091077,4
RBT_091078,4
RBT_091079,5
RBT_091080,5
RBT_091081,4
RBT_091082,4
RBT_091083,6
RBT_091084,6
RBT_091085,6
RBT_091086,6
RBT_091087,7
RBT_091088,6
RBT_091089,3
RBT_091090,1
RBT_091091,3
RBT_091092,4
RBT_091093,1
RBT_091094,6
RBT_091095,5
RBT_091096,6
RBT_091097,2
RBT_091098,4
RBT_091099,5
RBT_091100,4
RBT_091101,6
RBT_091102,7
RBT_091103,2
RBT_091104,5
RBT_091105,3
RBT_091106,4
RBT_091107,6
RBT_091108,7
RBT_091109,4
RBT_091110,4
RBT_091111,3
RBT_091112,6
RBT_091113,7
RBT_091114,6
RBT_091115,5
RBT_091116,5
RBT_091117,6
RBT_091118,7
RBT_091119,7
RBT_091120,6
RBT_091121,3
RBT_091122,4
RBT_091123,4
RBT_091124,3
RBT_091125,4
RBT_091126,6
RBT_091127,6
RBT_091128,1
RBT_091129,3
RBT_091130,7
RBT_091131,3
RBT_091132,5
RBT_091133,3
RBT_091134,5
RBT_091135,5
RBT_091136,5
RBT_091137,5
RBT_091138,3
RBT_091139,5
RBT_091140,5
RBT_091141,2
RBT_091142,7
RBT_091143,3
RBT_091144,5
RBT_091145,2
RBT_091146,5
RBT_091147,4
RBT_091148,2
RBT_091149,5
RBT_091150,7
RBT_091151,6
RBT_091152,6
RBT_091153,1
RBT_091154,6
RBT_091155,7
RBT_091156,1
RBT_091157,2
RBT_091158,5
RBT_091159,5
RBT_091160,4
RBT_091161,3
RBT_091162,5
RBT_091163,6
RBT_091164,6
RBT_091165,5
RBT_091166,6
RBT_091167,6
RBT_091168,5
RBT_091169,7
RBT_091170,1
RBT_091171,7
RBT_091172,7
RBT_091173,3
RBT_091174,5
RBT_091175,5
RBT_091176,5
RBT_091177,7
RBT_091178,5
RBT_091179,2
RBT_091180,7
RBT_091181,1
RBT_091182,5
RBT_091183,4
RBT_091184,2
RBT_091185,6
RBT_091186,7
RBT_091187,5
RBT_091188,5
RBT_091189,5
RBT_091190,6
RBT_091191,7
RBT_091192,5
RBT_091193,7
RBT_091194,3
RBT_091195,5
RBT_091196,4
RBT_091197,3
RBT_091198,6
RBT_091199,6
RBT_091200,2
RBT_091201,6
RBT_091202,4
RBT_091203,6
RBT_091204,5
RBT_091205,5
RBT_091206,5
RBT_091207,3
RBT_091208,4
RBT_091209,1
RBT_091210,5
RBT_091211,2
RBT_091212,5
RBT_091213,7
RBT_091214,6
RBT_091215,3
RBT_091216,5
RBT_091217,5
RBT_091218,6
RBT_091219,4
RBT_091220,5
RBT_091221,2
RBT_091222,6
RBT_091223,5
RBT_091224,1
RBT_091225,5
RBT_091226,6
RBT_091227,1
RBT_091228,5
RBT_091229,5
RBT_091230,7
RBT_091231,3
RBT_091232,6
RBT_091233,4
RBT_091234,7
RBT_091235,5
RBT_091236,3
RBT_091237,5
RBT_091238,1
RBT_091239,2
RBT_091240,6
RBT_091241,7
RBT_091242,5
RBT_091243,5
RBT_091244,6
RBT_091245,1
RBT_091246,4
RBT_091247,7
RBT_091248,1
RBT_091249,5
RBT_091250,7
RBT_091251,4
RBT_091252,7
RBT_091253,5
RBT_091254,7
RBT_091255,5
RBT_091256,5
RBT_091257,6
RBT_091258,7
RBT_091259,4
RBT_091260,6
RBT_091261,5
RBT_091262,4
RBT_091263,1
RBT_091264,5
RBT_091265,6
RBT_091266,2
RBT_091267,5
RBT_091268,4
RBT_091269,5
RBT_091270,7
RBT_091271,6
RBT_091272,5
RBT_091273,6
RBT_091274,6
RBT_091275,7
RBT_091276,6
RBT_091277,6
RBT_091278,2
RBT_091279,1
RBT_091280,7
RBT_091281,4
RBT_091282,3
RBT_091283,3
RBT_091284,6
RBT_091285,1
RBT_091286,5
RBT_091287,5
RBT_091288,3
RBT_091289,3
RBT_091290,3
RBT_091291,4
RBT_091292,5
RBT_091293,3
RBT_091294,5
RBT_091295,7
RBT_091296,6
RBT_091297,6
RBT_091298,7
RBT_091299,5
RBT_091300,6
RBT_091301,6
RBT_091302,7
RBT_091303,5
RBT_091304,4
RBT_091305,3
RBT_091306,5
RBT_091307,6
RBT_091308,5
RBT_091309,4
RBT_091310,6
RBT_091311,7
RBT_091312,6
RBT_091313,2
RBT_091314,5
RBT_091315,7
RBT_091316,4
RBT_091317,5
RBT_091318,3
RBT_091319,7
RBT_091320,6
RBT_091321,5
RBT_091322,4
RBT_091323,1
RBT_091324,4
RBT_091325,6
RBT_091326,1
RBT_091327,3
RBT_091328,6
RBT_091329,5
RBT_091330,7
RBT_091331,6
RBT_091332,3
RBT_091333,5
RBT_091334,2
RBT_091335,2
RBT_091336,5
RBT_091337,5
RBT_091338,4
RBT_091339,5
RBT_091340,6
RBT_091341,6
RBT_091342,5
RBT_091343,4
RBT_091344,5
RBT_091345,1
RBT_091346,6
RBT_091347,6
RBT_091348,2
RBT_091349,5
RBT_091350,3
RBT_091351,7
RBT_091352,6
RBT_091353,1
RBT_091354,7
RBT_091355,3
RBT_091356,2
RBT_091357,1
RBT_091358,6
RBT_091359,7
RBT_091360,2
RBT_091361,7
RBT_091362,5
RBT_091363,5
RBT_091364,7
RBT_091365,1
RBT_091366,5
RBT_091367,5
RBT_091368,5
RBT_091369,2
RBT_091370,5
RBT_091371,1
RBT_091372,7
RBT_091373,5
RBT_091374,7
RBT_091375,6
RBT_091376,1
RBT_091377,5
RBT_091378,7
RBT_091379,4
RBT_091380,4
RBT_091381,6
RBT_091382,6
RBT_091383,5
RBT_091384,5
RBT_091385,2
RBT_091386,7
RBT_091387,4
RBT_091388,6
RBT_091389,5
RBT_091390,5
RBT_091391,4
RBT_091392,2
RBT_091393,4
RBT_091394,7
RBT_091395,2
RBT_091396,5
RBT_091397,7
RBT_091398,1
RBT_091399,2
RBT_091400,7
RBT_091401,6
RBT_091402,5
RBT_091403,5
RBT_091404,7
RBT_091405,1
RBT_091406,4
RBT_091407,4
RBT_091408,2
RBT_091409,4
RBT_091410,5
RBT_091411,7
RBT_091412,5
RBT_091413,7
RBT_091414,6
RBT_091415,6
RBT_091416,4
RBT_091417,5
RBT_091418,1
RBT_091419,4
RBT_091420,5
RBT_091421,6
RBT_091422,6
RBT_091423,3
RBT_091424,3
RBT_091425,5
RBT_091426,5
RBT_091427,3
RBT_091428,6
RBT_091429,5
RBT_091430,7
RBT_091431,4
RBT_091432,3
RBT_091433,3
RBT_091434,7
RBT_091435,6
RBT_091436,5
RBT_091437,4
RBT_091438,4
RBT_091439,4
RBT_091440,1
RBT_091441,2
RBT_091442,7
RBT_091443,6
RBT_091444,6
RBT_091445,5
RBT_091446,5
RBT_091447,2
RBT_091448,5
RBT_091449,6
RBT_091450,3
RBT_091451,5
RBT_091452,7
RBT_091453,6
RBT_091454,6
RBT_091455,1
RBT_091456,3
RBT_091457,4
RBT_091458,4
RBT_091459,2
RBT_091460,3
RBT_091461,5
RBT_091462,1
RBT_091463,5
RBT_091464,5
RBT_091465,1
RBT_091466,5
RBT_091467,2
RBT_091468,5
RBT_091469,7
RBT_091470,2
RBT_091471,5
RBT_091472,3
RBT_091473,5
RBT_091474,5
RBT_091475,7
RBT_091476,6
RBT_091477,6
RBT_091478,6
RBT_091479,2
RBT_091480,5
RBT_091481,5
RBT_091482,1
RBT_091483,6
RBT_091484,4
RBT_091485,1
RBT_091486,2
RBT_091487,7
RBT_091488,7
RBT_091489,7
RBT_091490,7
RBT_091491,6
RBT_091492,4
RBT_091493,4
RBT_091494,5
RBT_091495,6
RBT_091496,7
RBT_091497,5
RBT_091498,4
RBT_091499,4
RBT_091500,5
RBT_091501,1
RBT_091502,4
RBT_091503,4
RBT_091504,6
RBT_091505,5
RBT_091506,4
RBT_091507,5
RBT_091508,6
RBT_091509,5
RBT_091510,2
RBT_091511,5
RBT_091512,5
RBT_091513,5
RBT_091514,1
RBT_091515,6
RBT_091516,5
RBT_091517,7
RBT_091518,5
RBT_091519,6
RBT_091520,6
RBT_091521,6
RBT_091522,7
RBT_091523,5
RBT_091524,5
RBT_091525,7
RBT_091526,5
RBT_091527,1
RBT_091528,6
RBT_091529,7
RBT_091530,6
RBT_091531,6
RBT_091532,2
RBT_091533,6
RBT_091534,1
RBT_091535,6
RBT_091536,7
RBT_091537,7
RBT_091538,4
RBT_091539,5
RBT_091540,5
RBT_091541,5
RBT_091542,5
RBT_091543,7
RBT_091544,7
RBT_091545,5
RBT_091546,5
RBT_091547,6
RBT_091548,5
RBT_091549,6
RBT_091550,6
RBT_091551,7
RBT_091552,7
RBT_091553,2
RBT_091554,5
RBT_091555,5
RBT_091556,5
RBT_091557,5
RBT_091558,7
RBT_091559,4
RBT_091560,5
RBT_091561,6
RBT_091562,2
RBT_091563,7
RBT_091564,4
RBT_091565,6
RBT_091566,5
RBT_091567,4
RBT_091568,7
RBT_091569,1
RBT_091570,6
RBT_091571,6
RBT_091572,5
RBT_091573,7
RBT_091574,5
RBT_091575,5
RBT_091576,6
RBT_091577,1
RBT_091578,5
RBT_091579,4
RBT_091580,5
RBT_091581,7
RBT_091582,5
RBT_091583,5
RBT_091584,5
RBT_091585,5
RBT_091586,5
RBT_091587,4
RBT_091588,6
RBT_091589,6
RBT_091590,4
RBT_091591,1
RBT_091592,5
RBT_091593,5
RBT_091594,5
RBT_091595,4
RBT_091596,7
RBT_091597,5
RBT_091598,6
RBT_091599,5
RBT_091600,6
RBT_091601,6
RBT_091602,4
RBT_091603,6
RBT_091604,6
RBT_091605,5
RBT_091606,5
RBT_091607,4
RBT_091608,5
RBT_091609,5
RBT_091610,7
RBT_091611,5
RBT_091612,4
RBT_091613,3
RBT_091614,6
RBT_091615,5
RBT_091616,4
RBT_091617,3
RBT_091618,6
RBT_091619,4
RBT_091620,6
RBT_091621,6
RBT_091622,7
RBT_091623,7
RBT_091624,5
RBT_091625,5
RBT_091626,5
RBT_091627,2
RBT_091628,5
RBT_091629,5
RBT_091630,3
RBT_091631,7
RBT_091632,4
RBT_091633,6
RBT_091634,2
RBT_091635,1
RBT_091636,6
RBT_091637,2
RBT_091638,6
RBT_091639,5
RBT_091640,5
RBT_091641,1
RBT_091642,4
RBT_091643,7
RBT_091644,7
RBT_091645,5
RBT_091646,5
RBT_091647,5
RBT_091648,5
RBT_091649,7
RBT_091650,6
RBT_091651,6
RBT_091652,5
RBT_091653,3
RBT_091654,7
RBT_091655,7
RBT_091656,7
RBT_091657,3
RBT_091658,4
RBT_091659,5
RBT_091660,5
RBT_091661,6
RBT_091662,6
RBT_091663,6
RBT_091664,1
RBT_091665,7
RBT_091666,7
RBT_091667,7
RBT_091668,2
RBT_091669,5
RBT_091670,6
RBT_091671,2
RBT_091672,2
RBT_091673,6
RBT_091674,6
RBT_091675,7
RBT_091676,6
RBT_091677,4
RBT_091678,7
RBT_091679,4
RBT_091680,6
RBT_091681,5
RBT_091682,3
RBT_091683,7
RBT_091684,5
RBT_091685,2
RBT_091686,5
RBT_091687,6
RBT_091688,5
RBT_091689,3
RBT_091690,6
RBT_091691,5
RBT_091692,5
RBT_091693,4
RBT_091694,5
RBT_091695,7
RBT_091696,3
RBT_091697,1
RBT_091698,3
RBT_091699,6
RBT_091700,5
RBT_091701,6
RBT_091702,1
RBT_091703,3
RBT_091704,6
RBT_091705,6
RBT_091706,6
RBT_091707,5
RBT_091708,6
RBT_091709,3
RBT_091710,5
RBT_091711,5
RBT_091712,7
RBT_091713,5
RBT_091714,6
RBT_091715,5
RBT_091716,6
RBT_091717,1
RBT_091718,6
RBT_091719,1
RBT_091720,4
RBT_091721,5
RBT_091722,4
RBT_091723,2
RBT_091724,2
RBT_091725,5
RBT_091726,3
RBT_091727,6
RBT_091728,7
RBT_091729,6
RBT_091730,3
RBT_091731,5
RBT_091732,6
RBT_091733,7
RBT_091734,6
RBT_091735,4
RBT_091736,4
RBT_091737,6
RBT_091738,6
RBT_091739,5
RBT_091740,2
RBT_091741,5
RBT_091742,5
RBT_091743,1
RBT_091744,5
RBT_091745,4
RBT_091746,6
RBT_091747,5
RBT_091748,1
RBT_091749,5
RBT_091750,6
RBT_091751,6
RBT_091752,2
RBT_091753,2
RBT_091754,6
RBT_091755,5
RBT_091756,5
RBT_091757,5
RBT_091758,5
RBT_091759,5
RBT_091760,1
RBT_091761,5
RBT_091762,5
RBT_091763,5
RBT_091764,4
RBT_091765,6
RBT_091766,4
RBT_091767,2
RBT_091768,6
RBT_091769,5
RBT_091770,4
RBT_091771,3
RBT_091772,5
RBT_091773,2
RBT_091774,3
RBT_091775,7
RBT_091776,4
RBT_091777,4
RBT_091778,3
RBT_091779,7
RBT_091780,7
RBT_091781,1
RBT_091782,7
RBT_091783,3
RBT_091784,5
RBT_091785,5
RBT_091786,5
RBT_091787,4
RBT_091788,6
RBT_091789,6
RBT_091790,7
RBT_091791,4
RBT_091792,5
RBT_091793,4
RBT_091794,2
RBT_091795,1
RBT_091796,6
RBT_091797,4
RBT_091798,5
RBT_091799,7
RBT_091800,1
RBT_091801,5
RBT_091802,5
RBT_091803,6
RBT_091804,6
RBT_091805,2
RBT_091806,3
RBT_091807,1
RBT_091808,3
RBT_091809,3
RBT_091810,2
RBT_091811,5
RBT_091812,7
RBT_091813,6
RBT_091814,4
RBT_091815,6
RBT_091816,7
RBT_091817,5
RBT_091818,5
RBT_091819,4
RBT_091820,6
RBT_091821,5
RBT_091822,4
RBT_091823,3
RBT_091824,5
RBT_091825,7
RBT_091826,1
RBT_091827,7
RBT_091828,3
RBT_091829,5
RBT_091830,1
RBT_091831,1
RBT_091832,4
RBT_091833,5
RBT_091834,7
RBT_091835,3
RBT_091836,5
RBT_091837,5
RBT_091838,7
RBT_091839,3
RBT_091840,4
RBT_091841,1
RBT_091842,7
RBT_091843,5
RBT_091844,5
RBT_091845,1
RBT_091846,2
RBT_091847,6
RBT_091848,5
RBT_091849,3
RBT_091850,6
RBT_091851,7
RBT_091852,2
RBT_091853,7
RBT_091854,6
RBT_091855,3
RBT_091856,6
RBT_091857,6
RBT_091858,5
RBT_091859,6
RBT_091860,3
RBT_091861,6
RBT_091862,5
RBT_091863,4
RBT_091864,6
RBT_091865,5
RBT_091866,4
RBT_091867,3
RBT_091868,5
RBT_091869,5
RBT_091870,7
RBT_091871,5
RBT_091872,6
RBT_091873,5
RBT_091874,2
RBT_091875,5
RBT_091876,7
RBT_091877,5
RBT_091878,6
RBT_091879,7
RBT_091880,5
RBT_091881,5
RBT_091882,6
RBT_091883,6
RBT_091884,6
RBT_091885,6
RBT_091886,3
RBT_091887,5
RBT_091888,3
RBT_091889,2
RBT_091890,6
RBT_091891,4
RBT_091892,2
RBT_091893,5
RBT_091894,7
RBT_091895,3
RBT_091896,5
RBT_091897,5
RBT_091898,3
RBT_091899,7
RBT_091900,5
RBT_091901,3
RBT_091902,6
RBT_091903,4
RBT_091904,2
RBT_091905,4
RBT_091906,5
RBT_091907,2
RBT_091908,1
RBT_091909,5
RBT_091910,5
RBT_091911,3
RBT_091912,6
RBT_091913,2
RBT_091914,4
RBT_091915,2
RBT_091916,6
RBT_091917,5
RBT_091918,3
RBT_091919,5
RBT_091920,6
RBT_091921,1
RBT_091922,5
RBT_091923,4
RBT_091924,3
RBT_091925,6
RBT_091926,5
RBT_091927,5
RBT_091928,6
RBT_091929,4
RBT_091930,1
RBT_091931,7
RBT_091932,4
RBT_091933,5
RBT_091934,7
RBT_091935,5
RBT_091936,7
RBT_091937,5
RBT_091938,7
RBT_091939,2
RBT_091940,5
RBT_091941,7
RBT_091942,3
RBT_091943,5
RBT_091944,3
RBT_091945,7
RBT_091946,4
RBT_091947,2
RBT_091948,7
RBT_091949,5
RBT_091950,6
RBT_091951,5
RBT_091952,5
RBT_091953,4
RBT_091954,7
RBT_091955,3
RBT_091956,7
RBT_091957,4
RBT_091958,3
RBT_091959,5
RBT_091960,7
RBT_091961,4
RBT_091962,2
RBT_091963,5
RBT_091964,7
RBT_091965,5
RBT_091966,1
RBT_091967,5
RBT_091968,5
RBT_091969,2
RBT_091970,6
RBT_091971,5
RBT_091972,3
RBT_091973,6
RBT_091974,5
RBT_091975,6
RBT_091976,5
RBT_091977,7
RBT_091978,7
RBT_091979,1
RBT_091980,1
RBT_091981,6
RBT_091982,4
RBT_091983,4
RBT_091984,4
RBT_091985,6
RBT_091986,3
RBT_091987,1
RBT_091988,5
RBT_091989,3
RBT_091990,5
RBT_091991,5
RBT_091992,5
RBT_091993,2
RBT_091994,6
RBT_091995,5
RBT_091996,5
RBT_091997,4
RBT_091998,6
RBT_091999,6
RBT_092000,4
RBT_092001,7
RBT_092002,5
RBT_092003,7
RBT_092004,3
RBT_092005,4
RBT_092006,7
RBT_092007,2
RBT_092008,6
RBT_092009,7
RBT_092010,7
RBT_092011,7
RBT_092012,5
RBT_092013,5
RBT_092014,3
RBT_092015,3
RBT_092016,5
RBT_092017,5
RBT_092018,3
RBT_092019,1
RBT_092020,2
RBT_092021,7
RBT_092022,1
RBT_092023,7
RBT_092024,2
RBT_092025,3
RBT_092026,4
RBT_092027,6
RBT_092028,6
RBT_092029,4
RBT_092030,4
RBT_092031,6
RBT_092032,5
RBT_092033,5
RBT_092034,5
RBT_092035,5
RBT_092036,5
RBT_092037,6
RBT_092038,7
RBT_092039,5
RBT_092040,5
RBT_092041,7
RBT_092042,6
RBT_092043,5
RBT_092044,5
RBT_092045,6
RBT_092046,6
RBT_092047,6
RBT_092048,7
RBT_092049,5
RBT_092050,4
RBT_092051,5
RBT_092052,6
RBT_092053,5
RBT_092054,6
RBT_092055,4
RBT_092056,6
RBT_092057,4
RBT_092058,6
RBT_092059,5
RBT_092060,7
RBT_092061,5
RBT_092062,5
RBT_092063,1
RBT_092064,7
RBT_092065,5
RBT_092066,4
RBT_092067,6
RBT_092068,3
RBT_092069,2
RBT_092070,4
RBT_092071,6
RBT_092072,4
RBT_092073,5
RBT_092074,6
RBT_092075,5
RBT_092076,3
RBT_092077,4
RBT_092078,4
RBT_092079,4
RBT_092080,2
RBT_092081,5
RBT_092082,5
RBT_092083,7
RBT_092084,4
RBT_092085,5
RBT_092086,4
RBT_092087,5
RBT_092088,4
RBT_092089,6
RBT_092090,4
RBT_092091,5
RBT_092092,6
RBT_092093,7
RBT_092094,5
RBT_092095,2
RBT_092096,7
RBT_092097,6
RBT_092098,4
RBT_092099,2
RBT_092100,6
RBT_092101,4
RBT_092102,5
RBT_092103,2
RBT_092104,5
RBT_092105,1
RBT_092106,5
RBT_092107,7
RBT_092108,5
RBT_092109,7
RBT_092110,5
RBT_092111,6
RBT_092112,4
RBT_092113,4
RBT_092114,5
RBT_092115,2
RBT_092116,4
RBT_092117,5
RBT_092118,5
RBT_092119,5
RBT_092120,5
RBT_092121,6
